Province,Stakeholder,District,Product,Reporting Rate,Consumption,AMC,SOH Dist,Rrate,Total HF,SOF lvl,SOH Field
Punjab,MSS,Mandi Bahauddin,Jadelle,01-05-17,0,4,0,100,1,146,146
Punjab,MSS,Mandi Bahauddin,Jadelle,01-06-17,0,4,0,100,1,146,146
Punjab,MSS,Mandi Bahauddin,Multiload,01-01-17,0,3.33,0,100,1,0,0
Punjab,MSS,Mandi Bahauddin,Multiload,01-02-17,0,3.33,0,100,1,0,0
Punjab,MSS,Mandi Bahauddin,Multiload,01-03-17,0,3.33,0,100,1,0,0
Punjab,MSS,Mandi Bahauddin,Multiload,01-04-17,0,3.33,0,100,1,0,0
Punjab,MSS,Mandi Bahauddin,Multiload,01-05-17,0,3.33,0,100,1,0,0
Punjab,MSS,Mandi Bahauddin,Multiload,01-06-17,0,3.33,0,100,1,0,0
Punjab,MSS,Mandi Bahauddin,POP,01-01-17,0,42,0,100,1,264,264
Punjab,MSS,Mandi Bahauddin,POP,01-02-17,0,42,0,100,1,264,264
Punjab,MSS,Mandi Bahauddin,POP,01-03-17,0,42,0,100,1,264,264
Punjab,MSS,Mandi Bahauddin,POP,01-04-17,0,42,0,100,1,264,264
Punjab,MSS,Mandi Bahauddin,POP,01-05-17,0,42,0,100,1,264,264
Punjab,MSS,Mandi Bahauddin,POP,01-06-17,0,42,0,100,1,264,264
Punjab,MSS,Mianwali,2-Month Inj,01-01-17,0,1.67,0,100,1,0,0
Punjab,MSS,Mianwali,2-Month Inj,01-02-17,0,1.67,0,100,1,0,0
Punjab,MSS,Mianwali,2-Month Inj,01-03-17,0,1.67,0,100,1,0,0
Punjab,MSS,Mianwali,2-Month Inj,01-04-17,0,1.67,0,100,1,0,0
Punjab,MSS,Mianwali,2-Month Inj,01-05-17,0,1.67,0,100,1,0,0
Punjab,MSS,Mianwali,2-Month Inj,01-06-17,0,1.67,0,100,1,0,0
Punjab,MSS,Mianwali,3-Month Inj,01-01-17,0,1,0,100,1,499,499
Punjab,MSS,Mianwali,3-Month Inj,01-02-17,0,1,0,100,1,499,499
Punjab,MSS,Mianwali,3-Month Inj,01-03-17,1,1,0,100,1,498,498
Punjab,MSS,Mianwali,3-Month Inj,01-04-17,2,1.33,0,100,1,496,496
Punjab,MSS,Mianwali,3-Month Inj,01-05-17,1,1.33,0,100,1,495,495
Punjab,MSS,Mianwali,3-Month Inj,01-06-17,0,1.33,0,100,1,495,495
Punjab,MSS,Mianwali,COC,01-01-17,3,3,0,100,1,171,171
Punjab,MSS,Mianwali,COC,01-02-17,6,4,0,100,1,165,165
Punjab,MSS,Mianwali,COC,01-03-17,0,4,0,100,1,285,285
Punjab,MSS,Mianwali,COC,01-04-17,14,7.67,0,100,1,271,271
Punjab,MSS,Mianwali,COC,01-05-17,7,9,0,100,1,264,264
Punjab,MSS,Mianwali,COC,01-06-17,4,8.33,0,100,1,260,260
Punjab,MSS,Mianwali,Condom,01-01-17,0,29.67,0,100,1,955,955
Punjab,MSS,Mianwali,Condom,01-02-17,0,29.67,0,100,1,955,955
Punjab,MSS,Mianwali,Condom,01-03-17,180,75,0,100,1,775,775
Punjab,MSS,Mianwali,Condom,01-04-17,80,91.67,0,100,1,695,695
Punjab,MSS,Mianwali,Condom,01-05-17,50,103.33,0,100,1,645,645
Punjab,MSS,Mianwali,Condom,01-06-17,40,56.67,0,100,1,605,605
Punjab,MSS,Mianwali,Copper-T-380A,01-01-17,2,1.33,0,100,1,242,242
Punjab,MSS,Mianwali,Copper-T-380A,01-02-17,1,1.33,0,100,1,241,241
Punjab,MSS,Mianwali,Copper-T-380A,01-03-17,4,2.33,0,100,1,737,737
Punjab,MSS,Mianwali,Copper-T-380A,01-04-17,4,3,0,100,1,733,733
Punjab,MSS,Mianwali,Copper-T-380A,01-05-17,2,3.33,0,100,1,731,731
Punjab,MSS,Mianwali,Copper-T-380A,01-06-17,2,2.67,0,100,1,729,729
Punjab,MSS,Mianwali,ECP,01-01-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,ECP,01-02-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,ECP,01-03-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,ECP,01-04-17,1,1,0,100,1,0,0
Punjab,MSS,Mianwali,ECP,01-05-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,ECP,01-06-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,Femplant,01-01-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,Femplant,01-02-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,Femplant,01-03-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,Femplant,01-04-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,Femplant,01-05-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,Femplant,01-06-17,0,1,0,100,1,0,0
Punjab,MSS,Mianwali,Implanon,01-01-17,0,2,0,100,1,0,0
Punjab,MSS,Mianwali,Implanon,01-02-17,0,2,0,100,1,0,0
Punjab,MSS,Mianwali,Implanon,01-03-17,0,2,0,100,1,0,0
Punjab,MSS,Mianwali,Implanon,01-04-17,0,2,0,100,1,0,0
Punjab,MSS,Mianwali,Implanon,01-05-17,0,2,0,100,1,0,0
Punjab,MSS,Mianwali,Implanon,01-06-17,0,2,0,100,1,0,0
Punjab,MSS,Mianwali,Jadelle,01-01-17,0,11,0,100,1,3,3
Punjab,MSS,Mianwali,Jadelle,01-02-17,0,11,0,100,1,3,3
Punjab,MSS,Mianwali,Jadelle,01-03-17,1,7.67,0,100,1,2,2
Punjab,MSS,Mianwali,Jadelle,01-04-17,3,5.33,0,100,1,0,0
Punjab,MSS,Mianwali,Jadelle,01-05-17,0,5.33,0,100,1,0,0
Punjab,MSS,Mianwali,Jadelle,01-06-17,0,5.33,0,100,1,0,0
Punjab,MSS,Mianwali,Multiload,01-01-17,0,1.33,0,100,1,0,0
Punjab,MSS,Mianwali,Multiload,01-02-17,0,1.33,0,100,1,0,0
Punjab,MSS,Mianwali,Multiload,01-03-17,0,1.33,0,100,1,0,0
Punjab,MSS,Mianwali,Multiload,01-04-17,0,1.33,0,100,1,0,0
Punjab,MSS,Mianwali,Multiload,01-05-17,0,1.33,0,100,1,0,0
Punjab,MSS,Mianwali,Multiload,01-06-17,0,1.33,0,100,1,0,0
Punjab,MSS,Mianwali,POP,01-01-17,0,6,0,100,1,42,42
Punjab,MSS,Mianwali,POP,01-02-17,0,6,0,100,1,42,42
Punjab,MSS,Mianwali,POP,01-03-17,0,6,0,100,1,42,42
Punjab,MSS,Mianwali,POP,01-04-17,0,6,0,100,1,42,42
Punjab,MSS,Mianwali,POP,01-05-17,0,6,0,100,1,42,42
Punjab,MSS,Mianwali,POP,01-06-17,0,6,0,100,1,42,42
Punjab,MSS,Multan,2-Month Inj,01-01-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,2-Month Inj,01-02-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,2-Month Inj,01-03-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,2-Month Inj,01-04-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,2-Month Inj,01-05-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,2-Month Inj,01-06-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,3-Month Inj,01-01-17,348,300,0,100,1,3510,3510
Punjab,MSS,Multan,3-Month Inj,01-02-17,420,380.33,0,100,1,3090,3090
Punjab,MSS,Multan,3-Month Inj,01-03-17,359,375.67,0,100,1,2781,2781
Punjab,MSS,Multan,3-Month Inj,01-04-17,290,356.33,0,100,1,3021,3021
Punjab,MSS,Multan,3-Month Inj,01-05-17,223,290.67,0,100,1,2798,2798
Punjab,MSS,Multan,3-Month Inj,01-06-17,202,238.33,0,100,1,2596,2596
Punjab,MSS,Multan,COC,01-01-17,308,340.67,0,100,1,5224,5224
Punjab,MSS,Multan,COC,01-02-17,300,333,0,100,1,4924,4924
Punjab,MSS,Multan,COC,01-03-17,260,289.33,0,100,1,4874,4874
Punjab,MSS,Multan,COC,01-04-17,276,278.67,0,100,1,7748,7748
Punjab,MSS,Multan,COC,01-05-17,419,318.33,0,100,1,7329,7329
Punjab,MSS,Multan,COC,01-06-17,351,348.67,0,100,1,6978,6978
Punjab,MSS,Multan,Condom,01-01-17,1526,3248,0,100,1,16842,16842
Punjab,MSS,Multan,Condom,01-02-17,1585,2611,0,100,1,27929,27929
Punjab,MSS,Multan,Condom,01-03-17,4636,2582.33,0,100,1,24293,24293
Punjab,MSS,Multan,Condom,01-04-17,3446,3222.33,0,100,1,36975,36975
Punjab,MSS,Multan,Condom,01-05-17,3816,3966,0,100,1,33159,33159
Punjab,MSS,Multan,Condom,01-06-17,2868,3376.67,0,100,1,30291,30291
Punjab,MSS,Multan,Copper-T-380A,01-01-17,1382,1838,0,100,1,6691,6691
Punjab,MSS,Multan,Copper-T-380A,01-02-17,1247,1532.67,0,100,1,5444,5444
Punjab,MSS,Multan,Copper-T-380A,01-03-17,1191,1273.33,0,100,1,11153,11153
Punjab,MSS,Multan,Copper-T-380A,01-04-17,686,1041.33,0,100,1,10467,10467
Punjab,MSS,Multan,Copper-T-380A,01-05-17,832,903,0,100,1,9635,9635
Punjab,MSS,Multan,Copper-T-380A,01-06-17,781,766.33,0,100,1,8854,8854
Punjab,MSS,Multan,ECP,01-01-17,5,13,0,100,1,0,0
Punjab,MSS,Multan,ECP,01-02-17,8,8.33,0,100,1,0,0
Punjab,MSS,Multan,ECP,01-03-17,3,5.33,0,100,1,17,17
Punjab,MSS,Multan,ECP,01-04-17,17,9.33,0,100,1,0,0
Punjab,MSS,Multan,ECP,01-05-17,37,19,0,100,1,533,533
Punjab,MSS,Multan,ECP,01-06-17,25,26.33,0,100,1,508,508
Punjab,MSS,Multan,Femplant,01-01-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,Femplant,01-02-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,Femplant,01-03-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,Femplant,01-04-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,Femplant,01-05-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,Femplant,01-06-17,0,8.33,0,100,1,0,0
Punjab,MSS,Multan,Implanon,01-01-17,0,33.67,0,100,1,0,0
Punjab,MSS,Multan,Implanon,01-02-17,0,33.67,0,100,1,0,0
Punjab,MSS,Multan,Implanon,01-03-17,0,33.67,0,100,1,0,0
Punjab,MSS,Multan,Implanon,01-04-17,0,33.67,0,100,1,0,0
Punjab,MSS,Multan,Implanon,01-05-17,0,33.67,0,100,1,0,0
Punjab,MSS,Multan,Implanon,01-06-17,0,33.67,0,100,1,0,0
Punjab,MSS,Multan,Jadelle,01-01-17,5,7.33,0,100,1,794,794
Punjab,MSS,Multan,Jadelle,01-02-17,2,5,0,100,1,792,792
Punjab,MSS,Multan,Jadelle,01-03-17,0,5,0,100,1,792,792
Punjab,MSS,Multan,Jadelle,01-04-17,0,5,0,100,1,792,792
Punjab,MSS,Multan,Jadelle,01-05-17,0,5,0,100,1,792,792
Punjab,MSS,Multan,Jadelle,01-06-17,0,5,0,100,1,792,792
Punjab,MSS,Multan,Multiload,01-01-17,0,5.33,0,100,1,2077,2077
Punjab,MSS,Multan,Multiload,01-02-17,0,5.33,0,100,1,2077,2077
Punjab,MSS,Multan,Multiload,01-03-17,0,5.33,0,100,1,2077,2077
Punjab,MSS,Multan,Multiload,01-04-17,0,5.33,0,100,1,2077,2077
Punjab,MSS,Multan,Multiload,01-05-17,0,5.33,0,100,1,2077,2077
Punjab,MSS,Multan,Multiload,01-06-17,0,5.33,0,100,1,2077,2077
Punjab,MSS,Multan,POP,01-01-17,0,535,0,100,1,1142,1142
Punjab,MSS,Multan,POP,01-02-17,0,535,0,100,1,1142,1142
Punjab,MSS,Multan,POP,01-03-17,0,535,0,100,1,1142,1142
Punjab,MSS,Multan,POP,01-04-17,0,535,0,100,1,1142,1142
Punjab,MSS,Multan,POP,01-05-17,0,535,0,100,1,1142,1142
Punjab,MSS,Multan,POP,01-06-17,0,535,0,100,1,1142,1142
Punjab,MSS,Muzaffargarh,2-Month Inj,01-01-17,0,21.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,2-Month Inj,01-02-17,0,21.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,2-Month Inj,01-03-17,0,21.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,2-Month Inj,01-04-17,0,21.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,2-Month Inj,01-05-17,0,21.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,2-Month Inj,01-06-17,0,21.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,3-Month Inj,01-01-17,699,512.67,0,100,1,342,342
Punjab,MSS,Muzaffargarh,3-Month Inj,01-02-17,629,575.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,3-Month Inj,01-03-17,533,620.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,3-Month Inj,01-04-17,239,467,0,100,1,281,281
Punjab,MSS,Muzaffargarh,3-Month Inj,01-05-17,238,336.67,0,100,1,443,443
Punjab,MSS,Muzaffargarh,3-Month Inj,01-06-17,211,229.33,0,100,1,232,232
Punjab,MSS,Muzaffargarh,COC,01-01-17,665,748.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,COC,01-02-17,715,721.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,COC,01-03-17,458,612.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,COC,01-04-17,242,471.67,0,100,1,2278,2278
Punjab,MSS,Muzaffargarh,COC,01-05-17,348,349.33,0,100,1,2140,2140
Punjab,MSS,Muzaffargarh,COC,01-06-17,356,315.33,0,100,1,1784,1784
Punjab,MSS,Muzaffargarh,Condom,01-01-17,4668,5355.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Condom,01-02-17,4963,5244.33,0,100,1,4973,4973
Punjab,MSS,Muzaffargarh,Condom,01-03-17,7542,5724.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Condom,01-04-17,2793,5099.33,0,100,1,10023,10023
Punjab,MSS,Muzaffargarh,Condom,01-05-17,3691,4675.33,0,100,1,7032,7032
Punjab,MSS,Muzaffargarh,Condom,01-06-17,1986,2823.33,0,100,1,5046,5046
Punjab,MSS,Muzaffargarh,Copper-T-380A,01-01-17,1123,1631.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Copper-T-380A,01-02-17,1243,1536,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Copper-T-380A,01-03-17,1364,1243.33,0,100,1,2936,2936
Punjab,MSS,Muzaffargarh,Copper-T-380A,01-04-17,1210,1272.33,0,100,1,1726,1726
Punjab,MSS,Muzaffargarh,Copper-T-380A,01-05-17,982,1185.33,0,100,1,1944,1944
Punjab,MSS,Muzaffargarh,Copper-T-380A,01-06-17,1104,1098.67,0,100,1,840,840
Punjab,MSS,Muzaffargarh,ECP,01-01-17,7,14,0,100,1,0,0
Punjab,MSS,Muzaffargarh,ECP,01-02-17,2,8.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,ECP,01-03-17,3,4,0,100,1,0,0
Punjab,MSS,Muzaffargarh,ECP,01-04-17,3,2.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,ECP,01-05-17,21,9,0,100,1,429,429
Punjab,MSS,Muzaffargarh,ECP,01-06-17,75,33,0,100,1,354,354
Punjab,MSS,Muzaffargarh,Femplant,01-01-17,0,4.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Femplant,01-02-17,0,4.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Femplant,01-03-17,0,4.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Femplant,01-04-17,0,4.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Femplant,01-05-17,0,4.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Femplant,01-06-17,0,4.67,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Implanon,01-01-17,0,3,0,100,1,296,296
Punjab,MSS,Muzaffargarh,Implanon,01-02-17,0,3,0,100,1,296,296
Punjab,MSS,Muzaffargarh,Implanon,01-03-17,0,3,0,100,1,296,296
Punjab,MSS,Muzaffargarh,Implanon,01-04-17,0,3,0,100,1,296,296
Punjab,MSS,Muzaffargarh,Implanon,01-05-17,0,3,0,100,1,296,296
Punjab,MSS,Muzaffargarh,Implanon,01-06-17,0,3,0,100,1,296,296
Punjab,MSS,Muzaffargarh,Jadelle,01-01-17,0,1.33,0,100,1,43,43
Punjab,MSS,Muzaffargarh,Jadelle,01-02-17,0,1.33,0,100,1,43,43
Punjab,MSS,Muzaffargarh,Jadelle,01-03-17,0,1.33,0,100,1,83,83
Punjab,MSS,Muzaffargarh,Jadelle,01-04-17,0,1.33,0,100,1,83,83
Punjab,MSS,Muzaffargarh,Jadelle,01-05-17,0,1.33,0,100,1,83,83
Punjab,MSS,Muzaffargarh,Jadelle,01-06-17,0,1.33,0,100,1,83,83
Punjab,MSS,Muzaffargarh,Multiload,01-01-17,0,1.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Multiload,01-02-17,0,1.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Multiload,01-03-17,0,1.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Multiload,01-04-17,0,1.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Multiload,01-05-17,0,1.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,Multiload,01-06-17,0,1.33,0,100,1,0,0
Punjab,MSS,Muzaffargarh,POP,01-01-17,0,306,0,100,1,1223,1223
Punjab,MSS,Muzaffargarh,POP,01-02-17,0,306,0,100,1,1223,1223
Punjab,MSS,Muzaffargarh,POP,01-03-17,0,306,0,100,1,1223,1223
Punjab,MSS,Muzaffargarh,POP,01-04-17,0,306,0,100,1,1223,1223
Punjab,MSS,Muzaffargarh,POP,01-05-17,0,306,0,100,1,1223,1223
Punjab,MSS,Muzaffargarh,POP,01-06-17,0,306,0,100,1,1223,1223
Punjab,MSS,Okara,2-Month Inj,01-01-17,0,10,0,100,1,0,0
Punjab,MSS,Okara,2-Month Inj,01-02-17,0,10,0,100,1,0,0
Punjab,MSS,Okara,2-Month Inj,01-03-17,0,10,0,100,1,0,0
Punjab,MSS,Okara,2-Month Inj,01-04-17,0,10,0,100,1,0,0
Punjab,MSS,Okara,2-Month Inj,01-05-17,0,10,0,100,1,0,0
Punjab,MSS,Okara,2-Month Inj,01-06-17,0,10,0,100,1,0,0
Punjab,MSS,Okara,3-Month Inj,01-01-17,0,2,0,100,1,19,19
Punjab,MSS,Okara,3-Month Inj,01-02-17,0,2,0,100,1,19,19
Punjab,MSS,Okara,3-Month Inj,01-03-17,1,1,0,100,1,118,118
Punjab,MSS,Okara,3-Month Inj,01-04-17,1,1,0,100,1,117,117
Punjab,MSS,Okara,3-Month Inj,01-05-17,1,1,0,100,1,116,116
Punjab,MSS,Okara,3-Month Inj,01-06-17,0,1,0,100,1,116,116
Punjab,MSS,Okara,COC,01-01-17,2,4.67,0,100,1,104,104
Punjab,MSS,Okara,COC,01-02-17,18,9.67,0,100,1,86,86
Punjab,MSS,Okara,COC,01-03-17,23,14.33,0,100,1,183,183
Punjab,MSS,Okara,COC,01-04-17,27,22.67,0,100,1,156,156
Punjab,MSS,Okara,COC,01-05-17,34,28,0,100,1,122,122
Punjab,MSS,Okara,COC,01-06-17,27,29.33,0,100,1,95,95
Punjab,MSS,Okara,Condom,01-01-17,160,301.33,0,100,1,1244,1244
Punjab,MSS,Okara,Condom,01-02-17,180,263,0,100,1,1064,1064
Punjab,MSS,Okara,Condom,01-03-17,180,173.33,0,100,1,1884,1884
Punjab,MSS,Okara,Condom,01-04-17,240,200,0,100,1,1644,1644
Punjab,MSS,Okara,Condom,01-05-17,220,213.33,0,100,1,1424,1424
Punjab,MSS,Okara,Condom,01-06-17,210,223.33,0,100,1,1214,1214
Punjab,MSS,Okara,Copper-T-380A,01-01-17,49,51,0,100,1,1,1
Punjab,MSS,Okara,Copper-T-380A,01-02-17,46,49.33,0,100,1,0,0
Punjab,MSS,Okara,Copper-T-380A,01-03-17,50,48.33,0,100,1,550,550
Punjab,MSS,Okara,Copper-T-380A,01-04-17,60,52,0,100,1,490,490
Punjab,MSS,Okara,Copper-T-380A,01-05-17,47,52.33,0,100,1,443,443
Punjab,MSS,Okara,Copper-T-380A,01-06-17,36,47.67,0,100,1,407,407
Punjab,MSS,Okara,ECP,01-01-17,2,4,0,100,1,0,0
Punjab,MSS,Okara,ECP,01-02-17,0,4,0,100,1,0,0
Punjab,MSS,Okara,ECP,01-03-17,2,1.67,0,100,1,38,38
Punjab,MSS,Okara,ECP,01-04-17,4,2.67,0,100,1,34,34
Punjab,MSS,Okara,ECP,01-05-17,5,3.67,0,100,1,29,29
Punjab,MSS,Okara,ECP,01-06-17,0,3.67,0,100,1,29,29
Punjab,MSS,Okara,Femplant,01-01-17,0,4.33,0,100,1,0,0
Punjab,MSS,Okara,Femplant,01-02-17,0,4.33,0,100,1,0,0
Punjab,MSS,Okara,Femplant,01-03-17,0,4.33,0,100,1,0,0
Punjab,MSS,Okara,Femplant,01-04-17,0,4.33,0,100,1,0,0
Punjab,MSS,Okara,Femplant,01-05-17,0,4.33,0,100,1,0,0
Punjab,MSS,Okara,Femplant,01-06-17,0,4.33,0,100,1,0,0
Punjab,MSS,Okara,Implanon,01-01-17,0,9.33,0,100,1,0,0
Punjab,MSS,Okara,Implanon,01-02-17,0,9.33,0,100,1,0,0
Punjab,MSS,Okara,Implanon,01-03-17,0,9.33,0,100,1,0,0
Punjab,MSS,Okara,Implanon,01-04-17,0,9.33,0,100,1,0,0
Punjab,MSS,Okara,Implanon,01-05-17,0,9.33,0,100,1,0,0
Punjab,MSS,Okara,Implanon,01-06-17,0,9.33,0,100,1,0,0
Punjab,MSS,Okara,Jadelle,01-01-17,9,11,0,100,1,7,7
Punjab,MSS,Okara,Jadelle,01-02-17,14,9.67,0,100,1,0,0
Punjab,MSS,Okara,Jadelle,01-03-17,8,10.33,0,100,1,0,0
Punjab,MSS,Okara,Jadelle,01-04-17,7,9.67,0,100,1,0,0
Punjab,MSS,Okara,Jadelle,01-05-17,6,7,0,100,1,0,0
Punjab,MSS,Okara,Jadelle,01-06-17,6,6.33,0,100,1,0,0
Punjab,MSS,Okara,Multiload,01-01-17,0,30,0,100,1,0,0
Punjab,MSS,Okara,Multiload,01-02-17,0,30,0,100,1,0,0
Punjab,MSS,Okara,Multiload,01-03-17,0,30,0,100,1,0,0
Punjab,MSS,Okara,Multiload,01-04-17,0,30,0,100,1,0,0
Punjab,MSS,Okara,Multiload,01-05-17,0,30,0,100,1,0,0
Punjab,MSS,Okara,Multiload,01-06-17,0,30,0,100,1,0,0
Punjab,MSS,Okara,POP,01-01-17,0,56,0,100,1,0,0
Punjab,MSS,Okara,POP,01-02-17,0,56,0,100,1,0,0
Punjab,MSS,Okara,POP,01-03-17,0,56,0,100,1,0,0
Punjab,MSS,Okara,POP,01-04-17,0,56,0,100,1,0,0
Punjab,MSS,Okara,POP,01-05-17,0,56,0,100,1,0,0
Punjab,MSS,Okara,POP,01-06-17,0,56,0,100,1,0,0
Punjab,MSS,Pakpattan,2-Month Inj,01-01-17,0,2.33,0,100,1,8,8
Punjab,MSS,Pakpattan,2-Month Inj,01-02-17,0,2.33,0,100,1,8,8
Punjab,MSS,Pakpattan,2-Month Inj,01-03-17,0,2.33,0,100,1,8,8
Punjab,MSS,Pakpattan,2-Month Inj,01-04-17,0,2.33,0,100,1,8,8
Punjab,MSS,Pakpattan,2-Month Inj,01-05-17,0,2.33,0,100,1,8,8
Punjab,MSS,Pakpattan,2-Month Inj,01-06-17,0,2.33,0,100,1,8,8
Punjab,MSS,Pakpattan,3-Month Inj,01-01-17,128,44.67,0,100,1,294,294
Punjab,MSS,Pakpattan,3-Month Inj,01-02-17,31,53.67,0,100,1,263,263
Punjab,MSS,Pakpattan,3-Month Inj,01-03-17,24,61,0,100,1,239,239
Punjab,MSS,Pakpattan,3-Month Inj,01-04-17,19,24.67,0,100,1,220,220
Punjab,MSS,Pakpattan,3-Month Inj,01-05-17,6,16.33,0,100,1,214,214
Punjab,MSS,Pakpattan,3-Month Inj,01-06-17,50,25,0,100,1,164,164
Punjab,MSS,Pakpattan,COC,01-01-17,7,6.67,0,100,1,1063,1063
Punjab,MSS,Pakpattan,COC,01-02-17,13,9,0,100,1,1050,1050
Punjab,MSS,Pakpattan,COC,01-03-17,6,8.67,0,100,1,1164,1164
Punjab,MSS,Pakpattan,COC,01-04-17,4,7.67,0,100,1,1160,1160
Punjab,MSS,Pakpattan,COC,01-05-17,116,42,0,100,1,1044,1044
Punjab,MSS,Pakpattan,COC,01-06-17,301,140.33,0,100,1,743,743
Punjab,MSS,Pakpattan,Condom,01-01-17,830,341.67,0,100,1,12520,12520
Punjab,MSS,Pakpattan,Condom,01-02-17,241,401.33,0,100,1,12279,12279
Punjab,MSS,Pakpattan,Condom,01-03-17,102,391,0,100,1,12177,12177
Punjab,MSS,Pakpattan,Condom,01-04-17,90,144.33,0,100,1,12087,12087
Punjab,MSS,Pakpattan,Condom,01-05-17,822,338,0,100,1,11265,11265
Punjab,MSS,Pakpattan,Condom,01-06-17,1850,920.67,0,100,1,9415,9415
Punjab,MSS,Pakpattan,Copper-T-380A,01-01-17,115,51.67,0,100,1,2707,2707
Punjab,MSS,Pakpattan,Copper-T-380A,01-02-17,101,78.67,0,100,1,2606,2606
Punjab,MSS,Pakpattan,Copper-T-380A,01-03-17,118,111.33,0,100,1,2488,2488
Punjab,MSS,Pakpattan,Copper-T-380A,01-04-17,157,125.33,0,100,1,2331,2331
Punjab,MSS,Pakpattan,Copper-T-380A,01-05-17,154,143,0,100,1,2177,2177
Punjab,MSS,Pakpattan,Copper-T-380A,01-06-17,180,163.67,0,100,1,1997,1997
Punjab,MSS,Pakpattan,ECP,01-01-17,0,2,0,100,1,191,191
Punjab,MSS,Pakpattan,ECP,01-02-17,0,2,0,100,1,191,191
Punjab,MSS,Pakpattan,ECP,01-03-17,0,2,0,100,1,191,191
Punjab,MSS,Pakpattan,ECP,01-04-17,0,2,0,100,1,191,191
Punjab,MSS,Pakpattan,ECP,01-05-17,4,3,0,100,1,187,187
Punjab,MSS,Pakpattan,ECP,01-06-17,0,3,0,100,1,187,187
Punjab,MSS,Pakpattan,Femplant,01-01-17,0,2.67,0,100,1,0,0
Punjab,MSS,Pakpattan,Femplant,01-02-17,0,2.67,0,100,1,0,0
Punjab,MSS,Pakpattan,Femplant,01-03-17,0,2.67,0,100,1,0,0
Punjab,MSS,Pakpattan,Femplant,01-04-17,0,2.67,0,100,1,0,0
Punjab,MSS,Pakpattan,Femplant,01-05-17,0,2.67,0,100,1,0,0
Punjab,MSS,Pakpattan,Femplant,01-06-17,0,2.67,0,100,1,0,0
Punjab,MSS,Pakpattan,Implanon,01-01-17,0,3.33,0,100,1,0,0
Punjab,MSS,Pakpattan,Implanon,01-02-17,0,3.33,0,100,1,0,0
Punjab,MSS,Pakpattan,Implanon,01-03-17,0,3.33,0,100,1,0,0
Punjab,MSS,Pakpattan,Implanon,01-04-17,0,3.33,0,100,1,0,0
Punjab,MSS,Pakpattan,Implanon,01-05-17,0,3.33,0,100,1,0,0
Punjab,MSS,Pakpattan,Implanon,01-06-17,0,3.33,0,100,1,0,0
Punjab,MSS,Pakpattan,Jadelle,01-01-17,3,3.33,0,100,1,0,0
Punjab,MSS,Pakpattan,Jadelle,01-02-17,5,4,0,100,1,0,0
